Timestamp,Temp_mC,Freq_kHz
2026-06-16 14:04:07,59000,3247182
2026-06-16 14:04:12,59000,3200001
2026-06-16 14:04:18,59000,3200000
2026-06-16 14:04:23,58000,3200000
2026-06-16 14:04:28,58000,3200001
2026-06-16 14:04:33,59000,3200000
2026-06-16 14:04:38,59000,3200000
2026-06-16 14:04:43,59000,3200000
2026-06-16 14:04:48,60000,3200000
2026-06-16 14:04:53,58000,3200000
2026-06-16 14:04:58,59000,3199996
2026-06-16 14:05:04,59000,3200001
2026-06-16 14:05:09,58000,3200000
2026-06-16 14:05:14,58000,3199998
2026-06-16 14:05:19,58000,3200000
2026-06-16 14:05:24,58000,3200014
2026-06-16 14:05:29,58000,3200000
2026-06-16 14:05:34,57000,3200000
2026-06-16 14:05:39,57000,3200000
2026-06-16 14:05:44,57000,3200001
2026-06-16 14:05:50,57000,3200001
2026-06-16 14:05:55,57000,3213802
2026-06-16 14:06:00,57000,3200000
2026-06-16 14:06:05,57000,3200000
2026-06-16 14:06:10,57000,3200001
2026-06-16 14:06:15,58000,3200000
2026-06-16 14:06:20,58000,3199998
2026-06-16 14:06:25,58000,3200000
2026-06-16 14:06:30,58000,3200000
2026-06-16 14:06:35,58000,3200000
2026-06-16 14:06:40,58000,3200000
2026-06-16 14:06:46,58000,3200000
2026-06-16 14:06:51,58000,3200000
2026-06-16 14:06:56,59000,3200000
2026-06-16 14:07:01,58000,3200000
2026-06-16 14:07:06,58000,3200000
2026-06-16 14:07:11,58000,3200000
2026-06-16 14:07:16,59000,3200000
2026-06-16 14:07:21,59000,3200000
2026-06-16 14:07:26,59000,3200000
2026-06-16 14:07:32,58000,3200001
2026-06-16 14:07:37,59000,3200001
2026-06-16 14:07:42,59000,3200001
2026-06-16 14:07:47,59000,3200000
2026-06-16 14:07:52,59000,3200000
2026-06-16 14:07:57,59000,3200000
2026-06-16 14:08:02,59000,3199998
2026-06-16 14:08:07,58000,3200000
2026-06-16 14:08:12,59000,3200001
2026-06-16 14:08:18,59000,3199998
2026-06-16 14:08:23,58000,3200019
2026-06-16 14:08:28,56000,3200000
2026-06-16 14:08:33,57000,3849039
2026-06-16 14:08:38,59000,3200001
2026-06-16 14:08:43,60000,3200000
2026-06-16 14:08:48,60000,3200000
2026-06-16 14:08:53,59000,3200001
2026-06-16 14:08:58,59000,3200000
2026-06-16 14:09:03,60000,3199998
2026-06-16 14:09:09,60000,3200000
2026-06-16 14:09:14,60000,3200000
2026-06-16 14:09:19,60000,3200000
2026-06-16 14:09:24,60000,3200000
2026-06-16 14:09:29,60000,3200000
2026-06-16 14:09:34,60000,3200000
2026-06-16 14:09:39,60000,3200000
2026-06-16 14:09:44,60000,3200000
2026-06-16 14:09:49,60000,3199998
2026-06-16 14:09:55,59000,3199998
2026-06-16 14:10:00,59000,3200001
2026-06-16 14:10:05,60000,3200000
2026-06-16 14:10:10,60000,3200000
2026-06-16 14:10:15,59000,3200001
2026-06-16 14:10:20,60000,3200000
2026-06-16 14:10:25,60000,3200000
2026-06-16 14:10:30,59000,3200001
2026-06-16 14:10:35,59000,3200001
2026-06-16 14:10:41,60000,3199999
2026-06-16 14:10:46,59000,3200002
2026-06-16 14:10:51,60000,3200001
2026-06-16 14:10:56,60000,3199999
2026-06-16 14:11:01,60000,3200000
2026-06-16 14:11:06,60000,3200001
2026-06-16 14:11:11,59000,3200000
2026-06-16 14:11:16,59000,3200001
2026-06-16 14:11:21,60000,3200006
2026-06-16 14:11:26,60000,3200000
2026-06-16 14:11:32,60000,3200000
2026-06-16 14:11:37,60000,3200000
2026-06-16 14:11:42,59000,3200001
2026-06-16 14:11:47,59000,3200000
